ID	Lattitude	Longitude	Elevation	Bio_1_T_annual_mean	Bio_2_T_diurnal_range_mean	Bio_3_T_isothermality	Bio_4_T_seasonality	Bio_5_T_warmest_month_max	Bio_6_T_coldest_month_min	Bio_7_T_annual_range	Bio_8_T_wettest_quarter_mean	Bio_9_T_driest_quarter_mean	Bio_10_T_warmest_quarter_mean	Bio_11_T_coldest_quarter_mean	Bio_12_P_annual	Bio_13_P_wettest_month	Bio_14_P_driest_month	Bio_15_P_seasonality	Bio_16_P_wettest_quarter	Bio_17_P_driest_quarter	Bio_18_P_warmest_quarter	Bio_19_P_coldest_quarter	Cat.Lat_Long
Bd13.5	31.552793	35.105438	986.4	160	114	44	5312	296	42	254	89	222	222	89	512	125	0	109	325	0	0	325	31.552793_35.105438
Bd13.8	31.552793	35.105438	986.4	160	114	44	5312	296	42	254	89	222	222	89	512	125	0	109	325	0	0	325	31.552793_35.105438
Bd14	31.43335	49.031982	27.1	256	153	39	8734	461	74	387	138	361	361	138	289	65	0	99	174	0	0	174	31.43335_49.031982
Bd14.17	31.43335	49.031982	27.1	256	153	39	8734	461	74	387	138	361	361	138	289	65	0	99	174	0	0	174	31.43335_49.031982
Bd14.18	31.43335	49.031982	27.1	256	153	39	8734	461	74	387	138	361	361	138	289	65	0	99	174	0	0	174	31.43335_49.031982
Bd14.9	31.43335	49.031982	27.1	256	153	39	8734	461	74	387	138	361	361	138	289	65	0	99	174	0	0	174	31.43335_49.031982
Bd15	33.135099	48.639983	753	193	156	38	8599	416	13	403	84	304	304	84	450	91	0	86	228	0	0	228	33.135099_48.639983
Bd15.18	33.135099	48.639983	753	193	156	38	8599	416	13	403	84	304	304	84	450	91	0	86	228	0	0	228	33.135099_48.639983
Bd16	32.196242	48.233929	72.5	245	156	39	8758	459	61	398	148	355	355	130	311	72	0	97	180	0	0	172	32.196242_48.233929
Bd16.11	32.196242	48.233929	72.5	245	156	39	8758	459	61	398	148	355	355	130	311	72	0	97	180	0	0	172	32.196242_48.233929
Bd16.4	32.196242	48.233929	72.5	245	156	39	8758	459	61	398	148	355	355	130	311	72	0	97	180	0	0	172	32.196242_48.233929
Bd17	33.721011	46.976595	1111.9	161	160	39	8459	386	-15	401	64	269	269	52	410	70	0	82	198	0	0	186	33.721011_46.976595
Bd17.10	33.721011	46.976595	1111.9	161	160	39	8459	386	-15	401	64	269	269	52	410	70	0	82	198	0	0	186	33.721011_46.976595
Bd17.13	33.721011	46.976595	1111.9	161	160	39	8459	386	-15	401	64	269	269	52	410	70	0	82	198	0	0	186	33.721011_46.976595
Bd17.16	33.721011	46.976595	1111.9	161	160	39	8459	386	-15	401	64	269	269	52	410	70	0	82	198	0	0	186	33.721011_46.976595
Bd17.4	33.721011	46.976595	1111.9	161	160	39	8459	386	-15	401	64	269	269	52	410	70	0	82	198	0	0	186	33.721011_46.976595
Bd17.5	33.721011	46.976595	1111.9	161	160	39	8459	386	-15	401	64	269	269	52	410	70	0	82	198	0	0	186	33.721011_46.976595
Bd17.9	33.721011	46.976595	1111.9	161	160	39	8459	386	-15	401	64	269	269	52	410	70	0	82	198	0	0	186	33.721011_46.976595
Bd18_R1	39.36784722	33.71974167	1101.1	101	106	33	7423	269	-45	314	2	190	192	2	455	66	5	50	167	28	48	167	39.36784722_33.71974167
Bd18.1_R2	39.36784722	33.71974167	1101.1	101	106	33	7423	269	-45	314	2	190	192	2	455	66	5	50	167	28	48	167	39.36784722_33.71974167
Bd19.13	33.901197	71.802864	436.3	220	137	36	7907	402	30	372	300	172	314	113	485	88	13	57	193	52	170	110	33.901197_71.802864
Bd19.14	33.901197	71.802864	436.3	220	137	36	7907	402	30	372	300	172	314	113	485	88	13	57	193	52	170	110	33.901197_71.802864
Bd19.16	33.901197	71.802864	436.3	220	137	36	7907	402	30	372	300	172	314	113	485	88	13	57	193	52	170	110	33.901197_71.802864
Bd19.17	33.901197	71.802864	436.3	220	137	36	7907	402	30	372	300	172	314	113	485	88	13	57	193	52	170	110	33.901197_71.802864
Bd19.2	33.901197	71.802864	436.3	220	137	36	7907	402	30	372	300	172	314	113	485	88	13	57	193	52	170	110	33.901197_71.802864
Bd19.3	33.901197	71.802864	436.3	220	137	36	7907	402	30	372	300	172	314	113	485	88	13	57	193	52	170	110	33.901197_71.802864
Bd19.4	33.901197	71.802864	436.3	220	137	36	7907	402	30	372	300	172	314	113	485	88	13	57	193	52	170	110	33.901197_71.802864
Bd2.13	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd2.15	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd2.16	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd2.3	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd2.4	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd2.6	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd2.7	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd20	31.54109	-6.240234	3094.2	67	165	41	7323	291	-102	393	-11	166	166	-19	604	76	14	43	215	53	69	196	31.54109_-6.240234
Bd20.14	31.54109	-6.240234	3094.2	67	165	41	7323	291	-102	393	-11	166	166	-19	604	76	14	43	215	53	69	196	31.54109_-6.240234
Bd20.15	31.54109	-6.240234	3094.2	67	165	41	7323	291	-102	393	-11	166	166	-19	604	76	14	43	215	53	69	196	31.54109_-6.240234
Bd20.5	31.54109	-6.240234	3094.2	67	165	41	7323	291	-102	393	-11	166	166	-19	604	76	14	43	215	53	69	196	31.54109_-6.240234
Bd20.6	31.54109	-6.240234	3094.2	67	165	41	7323	291	-102	393	-11	166	166	-19	604	76	14	43	215	53	69	196	31.54109_-6.240234
Bd21_R1	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd21_R2	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd21_R3	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd21_R4	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd21.2	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd21.3_R1	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd21.3_R2	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd21.3_R3	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd22	33.993473	36.013184	1215.1	140	117	38	6818	310	3	307	53	225	225	53	792	181	1	97	476	3	3	476	33.993473_36.013184
Bd25	32.728411	35.046129	518.4	185	89	40	5085	299	77	222	119	242	245	119	711	189	0	110	477	0	2	403	32.728411_35.046129
Bd25.10	32.728411	35.046129	518.4	185	89	40	5085	299	77	222	119	242	245	119	711	189	0	110	477	0	2	403	32.728411_35.046129
Bd25.11	32.728411	35.046129	518.4	185	89	40	5085	299	77	222	119	242	245	119	711	189	0	110	477	0	2	403	32.728411_35.046129
Bd25.12	32.728411	35.046129	518.4	185	89	40	5085	299	77	222	119	242	245	119	711	189	0	110	477	0	2	403	32.728411_35.046129
Bd25.14	32.728411	35.046129	518.4	185	89	40	5085	299	77	222	119	242	245	119	711	189	0	110	477	0	2	403	32.728411_35.046129
Bd25.16	32.728411	35.046129	518.4	185	89	40	5085	299	77	222	119	242	245	119	711	189	0	110	477	0	2	403	32.728411_35.046129
Bd25.18	32.728411	35.046129	518.4	185	89	40	5085	299	77	222	119	242	245	119	711	189	0	110	477	0	2	403	32.728411_35.046129
Bd25.7	32.728411	35.046129	518.4	185	89	40	5085	299	77	222	119	242	245	119	711	189	0	110	477	0	2	403	32.728411_35.046129
Bd26	-33.797409	-58.249512	57.8	169	106	44	4491	296	60	236	193	119	228	111	896	96	53	19	266	174	246	179	-33.797409_-58.249512
Bd26.12	-33.797409	-58.249512	57.8	169	106	44	4491	296	60	236	193	119	228	111	896	96	53	19	266	174	246	179	-33.797409_-58.249512
Bd26.15	-33.797409	-58.249512	57.8	169	106	44	4491	296	60	236	193	119	228	111	896	96	53	19	266	174	246	179	-33.797409_-58.249512
Bd26.16	-33.797409	-58.249512	57.8	169	106	44	4491	296	60	236	193	119	228	111	896	96	53	19	266	174	246	179	-33.797409_-58.249512
Bd26.3	-33.797409	-58.249512	57.8	169	106	44	4491	296	60	236	193	119	228	111	896	96	53	19	266	174	246	179	-33.797409_-58.249512
Bd26.6	-33.797409	-58.249512	57.8	169	106	44	4491	296	60	236	193	119	228	111	896	96	53	19	266	174	246	179	-33.797409_-58.249512
Bd26.7	-33.797409	-58.249512	57.8	169	106	44	4491	296	60	236	193	119	228	111	896	96	53	19	266	174	246	179	-33.797409_-58.249512
Bd27	49.823809	10.17334	279.6	89	88	32	6701	237	-33	270	173	14	173	1	632	75	39	19	201	127	201	138	49.823809_10.17334
Bd27.10	49.823809	10.17334	279.6	89	88	32	6701	237	-33	270	173	14	173	1	632	75	39	19	201	127	201	138	49.823809_10.17334
Bd27.3	49.823809	10.17334	279.6	89	88	32	6701	237	-33	270	173	14	173	1	632	75	39	19	201	127	201	138	49.823809_10.17334
Bd27.8	49.823809	10.17334	279.6	89	88	32	6701	237	-33	270	173	14	173	1	632	75	39	19	201	127	201	138	49.823809_10.17334
Bd27.9	49.823809	10.17334	279.6	89	88	32	6701	237	-33	270	173	14	173	1	632	75	39	19	201	127	201	138	49.823809_10.17334
Bd28	-37.955027	144.541626	24.9	145	97	48	3538	251	53	198	119	190	190	99	504	53	30	14	147	105	105	120	-37.955027_144.541626
Bd28.13	-37.955027	144.541626	24.9	145	97	48	3538	251	53	198	119	190	190	99	504	53	30	14	147	105	105	120	-37.955027_144.541626
Bd28.14	-37.955027	144.541626	24.9	145	97	48	3538	251	53	198	119	190	190	99	504	53	30	14	147	105	105	120	-37.955027_144.541626
Bd28.17	-37.955027	144.541626	24.9	145	97	48	3538	251	53	198	119	190	190	99	504	53	30	14	147	105	105	120	-37.955027_144.541626
Bd28.18	-37.955027	144.541626	24.9	145	97	48	3538	251	53	198	119	190	190	99	504	53	30	14	147	105	105	120	-37.955027_144.541626
Bd28.3	-37.955027	144.541626	24.9	145	97	48	3538	251	53	198	119	190	190	99	504	53	30	14	147	105	105	120	-37.955027_144.541626
Bd28.9	-37.955027	144.541626	24.9	145	97	48	3538	251	53	198	119	190	190	99	504	53	30	14	147	105	105	120	-37.955027_144.541626
Bd29.1_R1	33.55638889	44.51527778	185	111	86	29	7184	265	-23	288	40	96	204	21	513	61	33	19	161	103	131	152	33.55638889_44.51527778
Bd29.1_R	33.55638889	44.51527778	185	111	86	29	7184	265	-23	288	40	96	204	21	513	61	33	19	161	103	131	152	33.55638889_44.51527778
Bd3.1_R1	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd3.1_R2	33.76088333	44.403075	42.1	228	152	38	8764	437	45	392	127	337	337	113	171	31	0	86	88	0	0	87	33.76088333_44.403075
Bd30	36.99055556	-3.558611111	830	148	117	38	6227	325	20	305	83	233	233	74	462	64	5	53	178	23	23	172	36.99055556_-3.558611111
Bd4	-33.381573	18.371887	158.7	165	105	55	3017	264	75	189	132	201	201	125	441	69	10	60	202	41	42	197	-33.381573_18.371887
Bd4.15	-33.381573	18.371887	158.7	165	105	55	3017	264	75	189	132	201	201	125	441	69	10	60	202	41	42	197	-33.381573_18.371887
Bd4.17	-33.381573	18.371887	158.7	165	105	55	3017	264	75	189	132	201	201	125	441	69	10	60	202	41	42	197	-33.381573_18.371887
Bd4.18	-33.381573	18.371887	158.7	165	105	55	3017	264	75	189	132	201	201	125	441	69	10	60	202	41	42	197	-33.381573_18.371887
Bd4.9	37.4588	41.244175	158.7	165	105	55	3017	264	75	189	132	201	201	125	441	69	10	60	202	41	42	197	37.4588_41.244175
Bd5	34.073991	71.205139	978.1	191	124	35	8163	366	14	352	137	199	292	83	461	96	8	68	230	50	72	112	34.073991_71.205139
Bd6	31.606025	65.707169	999	190	173	41	8977	409	-6	415	94	240	306	72	172	62	0	129	132	1	2	124	31.606025_65.707169
Bd6.15	31.606025	65.707169	999	190	173	41	8977	409	-6	415	94	240	306	72	172	62	0	129	132	1	2	124	31.606025_65.707169
Bd7	32.023213	63.889618	975	182	173	41	8811	400	-16	416	92	296	296	66	114	29	0	106	77	0	0	69	32.023213_63.889618
Bd7.11	32.023213	63.889618	975	182	173	41	8811	400	-16	416	92	296	296	66	114	29	0	106	77	0	0	69	32.023213_63.889618
Bd7.12	32.023213	63.889618	975	182	173	41	8811	400	-16	416	92	296	296	66	114	29	0	106	77	0	0	69	32.023213_63.889618
Bd7.9	32.023213	63.889618	975	182	173	41	8811	400	-16	416	92	296	296	66	114	29	0	106	77	0	0	69	32.023213_63.889618
Bd8	32.322163	65.116643	1018.6	177	173	41	8866	398	-16	414	82	291	291	60	174	45	0	112	124	0	0	107	32.322163_65.116643
Bd8.10	32.322163	65.116643	1018.6	177	173	41	8866	398	-16	414	82	291	291	60	174	45	0	112	124	0	0	107	32.322163_65.116643
Bd8.11	32.322163	65.116643	1018.6	177	173	41	8866	398	-16	414	82	291	291	60	174	45	0	112	124	0	0	107	32.322163_65.116643
Bd8.7	32.322163	65.116643	1018.6	177	173	41	8866	398	-16	414	82	291	291	60	174	45	0	112	124	0	0	107	32.322163_65.116643
Bd9	34.525793	69.148636	1838.8	121	150	36	8752	325	-82	407	65	229	229	1	327	78	1	96	207	9	9	121	34.525793_69.148636
Bd9.14	34.525793	69.148636	1838.8	121	150	36	8752	325	-82	407	65	229	229	1	327	78	1	96	207	9	9	121	34.525793_69.148636
Bdis03.1	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.10	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.11_R1	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.11_R2	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.12_R1	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.12_R2	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.13_R1	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.13_R2	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.14_R1	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.14_R2	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.15_R1	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.15_R2	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.16_R1	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.16_R2	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.17_R1	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.17_R2	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.18_R1	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.18_R2	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.19_R1	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.19.1_R2	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.2	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.3	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.4	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.5	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.6	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.7	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.8	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis03.9	41.4651	0.0176	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	41.4651_0.0176
Bdis05.1	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.10	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.11_R1	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.11_R2	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.12_R1	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.12_R2	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.13_R1	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.13_R2	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.14_R1	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.14_R2	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.15_R1	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.15_R2	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.16_R1	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.16_R2	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.17_R1	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.17_R2	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.18_R1	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.18_R2	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.19_R1	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.19_R2	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.2	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.3	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.4	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.5	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.6	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.7	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.8	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis05.9	41.78622	-0.18278	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	41.78622_-0.18278
Bdis22.1	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.10	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.11_R1	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.11_R2	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.12_R1	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.12_R2	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.13_R1	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.13_R2	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.14_R1	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.14_R2	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.15_R1	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.15_R2	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.16_R1	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.16_R2	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.17_R1	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.17_R2	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.18_R1	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.18_R2	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.19_R1	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.19_R2	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.2	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.3	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.4	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.5	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.6	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.7	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.8	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis22.9	42.61005	-0.89319	596.7	113	102	39	5502	255	-2	257	80	184	184	43	774	83	39	18	228	151	151	209	42.61005_-0.89319
Bdis23.1	42.60873	-0.95909	547	112	102	39	5533	255	-3	258	79	184	184	42	790	86	40	18	234	153	153	216	42.60873_-0.95909
Bdis23.10	42.60873	-0.95909	547	112	102	39	5533	255	-3	258	79	184	184	42	790	86	40	18	234	153	153	216	42.60873_-0.95909
Bdis23.11_R1	42.60873	-0.95909	547	112	102	39	5533	255	-3	258	79	184	184	42	790	86	40	18	234	153	153	216	42.60873_-0.95909
Bdis23.11_R2	42.60873	-0.95909	547	112	102	39	5533	255	-3	258	79	184	184	42	790	86	40	18	234	153	153	216	42.60873_-0.95909
Bdis23.12_R1	42.60873	-0.95909	547	112	102	39	5533	255	-3	258	79	184	184	42	790	86	40	18	234	153	153	216	42.60873_-0.95909
