ID	Plate	Number	Letter	Lattitude	Longitude	Continent	Elevation	Bio_1_T_annual_mean	Bio_2_T_diurnal_range_mean	Bio_3_T_isothermality	Bio_4_T_seasonality	Bio_5_T_warmest_month_max	Bio_6_T_coldest_month_min	Bio_7_T_annual_range	Bio_8_T_wettest_quarter_mean	Bio_9_T_driest_quarter_mean	Bio_10_T_warmest_quarter_mean	Bio_11_T_coldest_quarter_mean	Bio_12_P_annual	Bio_13_P_wettest_month	Bio_14_P_driest_month	Bio_15_P_seasonality	Bio_16_P_wettest_quarter	Bio_17_P_driest_quarter	Bio_18_P_warmest_quarter	Bio_19_P_coldest_quarter	Pop.name	Cat.Lat.Long
BD18.1.r4.s	20	2	A	39.36784722	33.71974167	2	1101.1	101	106	33	7423	269	-45	314	2	190	192	2	455	66	5	50	167	28	48	167	Bd18	39.36784722_33.71974167
BD18.1.r5.s	20	11	B	39.36784722	33.71974167	2	1101.1	101	106	33	7423	269	-45	314	2	190	192	2	455	66	5	50	167	28	48	167	Bd18	39.36784722_33.71974167
BdTR13e	3	8	D	37.10885278	34.07140556	2	2387.2	50	107	33	7338	223	-94	317	-45	140	143	-45	581	82	9	52	218	32	55	218	T27	37.10885278_34.07140556
BdTR13e.s	20	6	F	37.10885278	34.07140556	2	2387.2	50	107	33	7338	223	-94	317	-45	140	143	-45	581	82	9	52	218	32	55	218	T27	37.10885278_34.07140556
BdTR3b	2	1	F	37.10885278	34.07140556	2	2387.2	50	107	33	7338	223	-94	317	-45	140	143	-45	581	82	9	52	218	32	55	218	T27	37.10885278_34.07140556
BdTR3b.s	18	6	B	37.10885278	34.07140556	2	2387.2	50	107	33	7338	223	-94	317	-45	140	143	-45	581	82	9	52	218	32	55	218	T27	37.10885278_34.07140556
BdTR8i	3	1	A	37.10885278	34.07140556	2	2387.2	50	107	33	7338	223	-94	317	-45	140	143	-45	581	82	9	52	218	32	55	218	T27	37.10885278_34.07140556
BdTR8i.s	20	8	G	37.10885278	34.07140556	2	2387.2	50	107	33	7338	223	-94	317	-45	140	143	-45	581	82	9	52	218	32	55	218	T27	37.10885278_34.07140556
BdTR2k	2	5	E	38.75798611	34.07176111	2	1145.5	105	123	36	7471	286	-48	334	95	196	199	7	385	50	5	48	140	23	43	131	T23	38.75798611_34.07176111
BdTR2k.s	20	11	G	38.75798611	34.07176111	2	1145.5	105	123	36	7471	286	-48	334	95	196	199	7	385	50	5	48	140	23	43	131	T23	38.75798611_34.07176111
BdTR2s	2	11	E	38.75798611	34.07176111	2	1145.5	105	123	36	7471	286	-48	334	95	196	199	7	385	50	5	48	140	23	43	131	T23	38.75798611_34.07176111
BdTR2s.s	18	9	B	38.75798611	34.07176111	2	1145.5	105	123	36	7471	286	-48	334	95	196	199	7	385	50	5	48	140	23	43	131	T23	38.75798611_34.07176111
BdTR2m	2	6	E	38.09799444	34.09455	2	1406.8	90	128	37	7435	277	-65	342	82	180	184	-8	326	51	5	51	134	20	40	92	T23	38.09799444_34.09455
BdTR2m.s	18	4	B	38.09799444	34.09455	2	1406.8	90	128	37	7435	277	-65	342	82	180	184	-8	326	51	5	51	134	20	40	92	T23	38.09799444_34.09455
BRA.81	29	3	G	31.408081	34.482565	2	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	Nah	31.408081_34.482565
BRA.82	28	6	D	31.408081	34.482565	2	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	Nah	31.408081_34.482565
BRA.83	28	3	F	31.408081	34.482565	2	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	Nah	31.408081_34.482565
BRA.84	30	2	F	31.408081	34.482565	2	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	Nah	31.408081_34.482565
BRA.85	27	6	C	31.408081	34.482565	2	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	Nah	31.408081_34.482565
BRA.86	27	6	B	31.408081	34.482565	2	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	Nah	31.408081_34.482565
BRA.87	30	4	F	31.408081	34.482565	2	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	Nah	31.408081_34.482565
BRA.88	30	10	E	31.408081	34.482565	2	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	Nah	31.408081_34.482565
BRA.74	30	7	B	31.526129	34.568009	2	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	Nir	31.526129_34.568009
BRA.75	28	10	G	31.526129	34.568009	2	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	Nir	31.526129_34.568009
BRA.76	28	1	G	31.526129	34.568009	2	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	Nir	31.526129_34.568009
BRA.77	30	9	A	31.526129	34.568009	2	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	Nir	31.526129_34.568009
BRA.78	28	9	G	31.526129	34.568009	2	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	Nir	31.526129_34.568009
BRA.79	28	11	C	31.526129	34.568009	2	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	Nir	31.526129_34.568009
BRA.80	30	5	D	31.526129	34.568009	2	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	Nir	31.526129_34.568009
BdTR12b	3	2	D	40.40553056	34.63613889	2	1086.7	96	121	37	7277	274	-52	326	132	183	186	-1	466	64	11	41	164	48	76	146	T28	40.40553056_34.63613889
BdTR12b.s	19	9	C	40.40553056	34.63613889	2	1086.7	96	121	37	7277	274	-52	326	132	183	186	-1	466	64	11	41	164	48	76	146	T28	40.40553056_34.63613889
BdTR3d	2	3	F	40.40553056	34.63613889	2	1086.7	96	121	37	7277	274	-52	326	132	183	186	-1	466	64	11	41	164	48	76	146	T28	40.40553056_34.63613889
BdTR3d.s	20	12	B	40.40553056	34.63613889	2	1086.7	96	121	37	7277	274	-52	326	132	183	186	-1	466	64	11	41	164	48	76	146	T28	40.40553056_34.63613889
BRA.381	27	10	H	30.606152	34.63809	2	705	175	114	44	5277	308	51	257	104	238	238	104	152	32	0	101	93	0	0	93	Mit	30.606152_34.63809
BRA.382	28	1	D	30.606152	34.63809	2	705	175	114	44	5277	308	51	257	104	238	238	104	152	32	0	101	93	0	0	93	Mit	30.606152_34.63809
BRA.383	27	10	F	30.606152	34.63809	2	705	175	114	44	5277	308	51	257	104	238	238	104	152	32	0	101	93	0	0	93	Mit	30.606152_34.63809
BRA.221	29	5	G	31.665947	34.647102	2	62.6	199	102	45	4526	310	85	225	158	251	254	140	427	104	0	110	280	0	1	275	Bre	31.665947_34.647102
BRA.299	27	3	D	31.667313	34.647469	2	58.1	199	102	45	4496	310	85	225	158	251	254	140	431	105	0	112	282	0	1	278	Bre	31.667313_34.647469
BdTR.12c.9	10	8	D	39.74818056	34.65031944	2	1031.2	106	132	38	7353	294	-49	343	10	196	199	10	422	53	7	43	146	35	54	146	T29	39.74818056_34.65031944
BDTR.13o	6	NA	NA	39.74818056	34.65031944	2	1031.2	106	132	38	7353	294	-49	343	10	196	199	10	422	53	7	43	146	35	54	146	T29	39.74818056_34.65031944
BdTR12c	3	3	D	39.74818056	34.65031944	2	1031.2	106	132	38	7353	294	-49	343	10	196	199	10	422	53	7	43	146	35	54	146	T29	39.74818056_34.65031944
BdTR12c.s	18	4	A	39.74818056	34.65031944	2	1031.2	106	132	38	7353	294	-49	343	10	196	199	10	422	53	7	43	146	35	54	146	T29	39.74818056_34.65031944
BdTR3e	2	4	F	39.74818056	34.65031944	2	1031.2	106	132	38	7353	294	-49	343	10	196	199	10	422	53	7	43	146	35	54	146	T29	39.74818056_34.65031944
BdTR3e.s	19	11	G	39.74818056	34.65031944	2	1031.2	106	132	38	7353	294	-49	343	10	196	199	10	422	53	7	43	146	35	54	146	T29	39.74818056_34.65031944
BdTR7a	2	8	H	39.74818056	34.65031944	2	1031.2	106	132	38	7353	294	-49	343	10	196	199	10	422	53	7	43	146	35	54	146	T29	39.74818056_34.65031944
BdTR7a.s	18	11	A	39.74818056	34.65031944	2	1031.2	106	132	38	7353	294	-49	343	10	196	199	10	422	53	7	43	146	35	54	146	T29	39.74818056_34.65031944
BRA.172	30	2	C	31.674421	34.655557	2	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	Hod	31.674421_34.655557
BRA.173	28	1	E	31.674421	34.655557	2	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	Hod	31.674421_34.655557
BRA.65	28	7	H	31.674421	34.655557	2	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	Hod	31.674421_34.655557
BRA.66	28	11	H	31.674421	34.655557	2	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	Hod	31.674421_34.655557
BRA.67	30	6	B	31.674421	34.655557	2	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	Hod	31.674421_34.655557
BRA.68	28	7	G	31.674421	34.655557	2	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	Hod	31.674421_34.655557
BRA.69	30	10	A	31.674421	34.655557	2	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	Hod	31.674421_34.655557
BRA.70	30	1	A	31.674421	34.655557	2	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	Hod	31.674421_34.655557
BRA.71	29	4	G	31.674421	34.655557	2	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	Hod	31.674421_34.655557
BRA.72	30	11	A	31.674421	34.655557	2	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	Hod	31.674421_34.655557
BRA.139	28	3	H	31.665472	34.668474	2	86.8	199	104	45	4553	310	83	227	157	251	254	139	430	106	0	111	280	0	1	278	Kar	31.665472_34.668474
BRA.209	27	5	E	31.494279	34.689871	2	157.2	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit1	31.494279_34.689871
BRA.210	27	8	C	31.494279	34.689871	2	157.2	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit1	31.494279_34.689871
BRA.211	27	5	F	31.494279	34.689871	2	157.2	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit1	31.494279_34.689871
BRA.212	27	4	A	31.494279	34.689871	2	157.2	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit1	31.494279_34.689871
BRA.198	27	1	C	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.199	27	4	C	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.200	27	3	A	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.201	28	1	A	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.202	27	9	H	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.203	27	8	B	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.204	27	10	E	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.59	27	7	D	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.60	30	9	D	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.61	30	6	C	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.62	28	11	G	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.63	28	8	G	31.49348	34.69046	2	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	Bit2	31.49348_34.69046
BRA.43	30	5	H	31.487198	34.728019	2	194.1	197	111	46	4716	315	77	238	134	251	253	134	332	81	0	108	211	0	0	211	Ruh	31.487198_34.728019
BRA.44	30	9	F	31.487198	34.728019	2	194.1	197	111	46	4716	315	77	238	134	251	253	134	332	81	0	108	211	0	0	211	Ruh	31.487198_34.728019
BRA.326	27	7	E	31.264466	34.743404	2	210.3	195	120	47	4971	324	69	255	128	253	253	128	223	52	0	105	141	0	0	141	Ruh	31.264466_34.743404
BRA.216	27	3	H	31.73955	34.7626	2	61.8	201	109	46	4648	316	82	234	139	254	257	139	454	113	0	112	296	0	1	296	Kir	31.73955_34.7626
BRA.387	28	12	B	31.495517	34.779109	2	200.6	197	114	46	4807	319	76	243	133	253	254	133	335	83	0	110	214	0	0	214	Pur	31.495517_34.779109
BRA.328	27	7	F	31.300408	34.807177	2	377.8	190	121	47	5026	320	64	256	122	248	248	122	263	62	0	108	168	0	0	168	Ram1	31.300408_34.807177
BRA.329	30	5	F	31.331352	34.812369	2	346.6	190	120	46	5046	320	64	256	122	249	249	122	278	66	0	105	178	0	0	178	Dda	31.331352_34.812369
BRA.374	29	3	C	32.03071	34.82103	2	61.2	198	111	47	4640	313	78	235	136	251	255	136	569	149	0	114	382	0	1	382	Sha	32.03071_34.82103
BRA.330	27	10	D	31.285556	34.83211	2	366.6	190	122	47	5056	320	63	257	120	248	248	120	262	61	0	107	166	0	0	166	Uri	31.285556_34.83211
BRA.386	27	1	D	31.36735	34.83232	2	362.8	191	120	47	5028	320	66	254	123	249	249	123	298	71	0	108	190	0	0	190	Leh	31.36735_34.83232
BRA.305	30	3	A	32.259003	34.838456	2	13.1	201	104	46	4603	314	91	223	161	253	260	143	546	146	0	117	382	0	1	366	Yak	32.259003_34.838456
BRA.135	30	12	A	31.551733	34.852152	2	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	Lch	31.551733_34.852152
BRA.178	30	1	C	31.551733	34.852152	2	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	Lch	31.551733_34.852152
BRA.179	30	11	D	31.551733	34.852152	2	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	Lch	31.551733_34.852152
BRA.181	28	8	E	31.551733	34.852152	2	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	Lch	31.551733_34.852152
BRA.182	27	7	C	31.551733	34.852152	2	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	Lch	31.551733_34.852152
BRA.183	27	3	B	31.551733	34.852152	2	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	Lch	31.551733_34.852152
BRA.184	30	1	F	31.551733	34.852152	2	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	Lch	31.551733_34.852152
BRA.185	28	7	A	31.551733	34.852152	2	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	Lch	31.551733_34.852152
BRA.186	28	5	B	31.551733	34.852152	2	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	Lch	31.551733_34.852152
BRA.187	28	11	A	31.551733	34.852152	2	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	Lch	31.551733_34.852152
BRA.47	30	6	H	31.3798	34.86139	2	486.1	186	119	47	5043	316	63	253	118	244	244	118	310	73	0	108	197	0	0	197	Lah	31.3798_34.86139
BRA.49	30	12	H	31.3798	34.86139	2	486.1	186	119	47	5043	316	63	253	118	244	244	118	310	73	0	108	197	0	0	197	Lah	31.3798_34.86139
BRA.308	30	11	H	32.366971	34.873541	2	32.6	201	102	46	4577	310	92	218	161	252	257	142	567	152	0	116	393	0	1	384	Hav	32.366971_34.873541
BRA.102	27	4	H	32.305234	34.877172	2	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	Haa	32.305234_34.877172
BRA.103	27	6	H	32.305234	34.877172	2	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	Haa	32.305234_34.877172
BRA.105	27	12	H	32.305234	34.877172	2	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	Haa	32.305234_34.877172
BRA.106	27	1	H	32.305234	34.877172	2	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	Haa	32.305234_34.877172
BRA.108	27	6	G	32.305234	34.877172	2	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	Haa	32.305234_34.877172
BRA.176	28	3	E	32.305234	34.877172	2	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	Haa	32.305234_34.877172
BRA.177	30	11	B	32.305234	34.877172	2	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	Haa	32.305234_34.877172
BRA.161	28	5	E	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.162	28	9	E	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.163	30	10	B	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.164	28	9	D	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.165	28	4	D	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.166	28	1	F	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.167	30	7	G	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.168	28	5	D	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.169	28	2	F	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.170	30	12	B	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.171	28	8	D	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.53	27	12	G	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.54	27	11	G	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.55	27	2	D	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.56	27	6	D	31.53272	34.88841	2	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	Ama	31.53272_34.88841
BRA.304	30	8	G	32.25803	34.889057	2	21.9	202	106	46	4637	318	92	226	161	254	261	143	555	148	0	115	382	0	1	373	Dro	32.25803_34.889057
BRA.306	30	3	B	32.294213	34.899438	2	38.8	202	104	46	4637	316	92	224	161	254	260	143	570	154	0	116	392	0	1	385	Ila	32.294213_34.899438
BRA.251	30	2	D	32.436653	34.901208	2	14.9	201	101	46	4657	310	91	219	161	253	258	142	567	150	0	115	388	0	1	291	Shl	32.436653_34.901208
BRA.321	27	8	D	31.359537	34.903393	2	485.3	184	119	46	5119	315	61	254	115	243	243	115	304	70	0	105	192	0	0	192	San	31.359537_34.903393
BRA.376	27	6	H	32.546838	34.915454	2	6.5	202	99	44	4832	311	88	223	139	255	260	139	566	150	0	114	386	0	2	386	Tan	32.546838_34.915454
BRA.377	28	10	B	32.546838	34.915454	2	6.5	202	99	44	4832	311	88	223	139	255	260	139	566	150	0	114	386	0	2	386	Tan	32.546838_34.915454
BRA.137	29	1	H	31.608291	34.915495	2	317.6	198	117	47	4992	323	75	248	132	255	256	132	387	98	0	107	247	0	0	247	Kfa	31.608291_34.915495
BRA.395	27	8	C	32.585443	34.925164	2	5.3	205	98	43	4841	313	90	223	161	259	263	142	536	140	0	115	364	0	2	362	Zik	32.585443_34.925164
BRA.307	29	10	H	32.290385	34.925925	2	63.3	200	105	46	4650	314	90	224	141	253	259	141	588	158	0	114	398	0	1	311	Giv1	32.290385_34.925925
BRA.380	28	5	A	31.84075	34.92891	2	252	198	116	47	4898	320	77	243	134	253	256	134	514	131	0	111	337	0	1	337	Hma	31.84075_34.92891
BRA.143	28	12	F	32.047155	34.939983	2	60.9	199	116	48	4779	319	79	240	136	253	257	136	554	141	0	112	372	0	1	372	Rin	32.047155_34.939983
BRA.205	27	8	A	32.047155	34.939983	2	60.9	199	116	48	4779	319	79	240	136	253	257	136	554	141	0	112	372	0	1	372	Rin	32.047155_34.939983
BRA.206	27	9	C	32.047155	34.939983	2	60.9	199	116	48	4779	319	79	240	136	253	257	136	554	141	0	112	372	0	1	372	Rin	32.047155_34.939983
BRA.239	30	11	E	32.554677	34.94122	2	118.1	199	97	44	4852	307	87	220	136	253	257	136	598	159	0	115	408	0	2	408	Ram2	32.554677_34.94122
BRA.219	28	9	B	32.554451	34.941269	2	118.6	199	97	44	4852	307	87	220	136	253	257	136	598	159	0	115	408	0	2	408	Ram3	32.554451_34.941269
BRA.241	30	3	F	32.554451	34.941269	2	118.6	199	97	44	4852	307	87	220	136	253	257	136	598	159	0	115	408	0	2	408	Ram3	32.554451_34.941269
BRA.240	27	2	D	32.553689	34.943861	2	125.7	199	97	43	4872	308	87	221	136	253	257	136	598	160	0	116	409	0	1	320	Ram4	32.553689_34.943861
BRA.235	27	11	A	32.57379	34.94446	2	139.6	198	96	43	4857	307	87	220	136	252	256	135	608	162	0	114	414	0	2	325	Ram5	32.57379_34.94446
BRA.407	27	5	A	32.0589	34.94458	2	65.5	199	115	47	4806	320	80	240	136	253	258	136	556	142	0	112	373	0	1	373	Ore	32.0589_34.94458
BRA.134	28	12	G	31.636283	34.944592	2	379.7	195	117	47	5066	322	74	248	128	252	254	128	423	106	0	107	270	0	0	270	Neh	31.636283_34.944592
BRA.385	27	10	C	32.72767	34.94909	2	4	200	93	41	4982	311	87	224	136	256	261	136	592	158	0	111	394	0	2	394	Meg	32.72767_34.94909
BRA.236	27	7	A	32.5542	34.94671	2	135.1	199	97	43	4872	308	87	221	136	253	257	136	598	160	0	116	409	0	1	320	Ram6	32.5542_34.94671
BRA.406	27	9	D	32.022005	34.956377	2	87.1	198	116	47	4859	320	77	243	135	253	257	135	550	140	0	113	369	0	1	369	Brk	32.022005_34.956377
BRA.253	28	6	C	32.501007	34.959212	2	25.5	202	101	45	4830	312	88	224	139	255	260	139	561	149	0	116	383	0	1	383	Ahu	32.501007_34.959212
BRA.257	30	8	B	32.585363	34.960748	2	15.1	204	99	43	4944	314	88	226	140	259	264	140	543	143	0	114	368	0	2	368	Zih	32.585363_34.960748
BRA.233	27	10	A	32.006134	34.962148	2	103.5	198	117	48	4856	320	78	242	135	253	256	135	547	140	0	112	367	0	0	367	Sho	32.006134_34.962148
BRA.252	30	4	C	32.450115	34.962588	2	37.5	201	102	46	4697	310	90	220	140	253	257	140	574	153	0	116	392	0	1	302	Tal	32.450115_34.962588
BRA.123	27	7	G	32.570939	34.963989	2	139.1	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	Zih1	32.570939_34.963989
BRA.124	30	7	E	32.570939	34.963989	2	139.1	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	Zih1	32.570939_34.963989
BRA.125	28	4	B	32.570939	34.963989	2	139.1	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	Zih1	32.570939_34.963989
BRA.127	30	8	E	32.570939	34.963989	2	139.1	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	Zih1	32.570939_34.963989
BRA.128	27	10	C	32.570939	34.963989	2	139.1	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	Zih1	32.570939_34.963989
BRA.256	28	2	E	32.57464	34.964732	2	79.6	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	Zih2	32.57464_34.964732
BRA.223	30	2	A	31.889233	34.969601	2	163.2	198	117	47	4934	321	76	245	133	254	256	133	517	132	0	110	342	0	0	342	Mod1	31.889233_34.969601
BRA.224	29	5	H	31.889233	34.969601	2	163.2	198	117	47	4934	321	76	245	133	254	256	133	517	132	0	110	342	0	0	342	Mod1	31.889233_34.969601
BRA.132	30	3	C	31.74211	34.970126	2	227.4	201	118	47	4977	326	79	247	135	257	259	135	447	114	0	109	290	0	0	290	Giv2	31.74211_34.970126
BRA.232	30	9	E	31.913402	34.976831	2	173.5	198	117	47	4921	320	76	244	133	254	256	133	522	134	0	111	346	0	0	346	Mod2	31.913402_34.976831
BRA.300	29	8	F	32.148569	34.977682	2	62.5	200	112	47	4840	320	83	237	137	255	260	137	564	147	0	112	379	0	1	379	Yar	32.148569_34.977682
BRA.32	27	10	F	32.71227	34.979395	2	74.2	202	94	41	5034	313	88	225	137	259	263	137	568	151	0	111	378	0	2	378	Net	32.71227_34.979395
BRA.33	30	9	H	32.71227	34.979395	2	74.2	202	94	41	5034	313	88	225	137	259	263	137	568	151	0	111	378	0	2	378	Net	32.71227_34.979395
BRA.322	27	9	E	31.493859	34.983258	2	693.9	181	117	46	5147	312	59	253	112	239	240	112	364	84	0	106	230	0	0	230	Neo	31.493859_34.983258
BRA.231	27	11	C	31.920278	34.98529	2	169	197	117	47	4968	321	76	245	132	253	256	132	525	135	0	112	348	0	0	348	Mev	31.920278_34.98529
BRA.227	30	8	A	31.905643	34.990844	2	230.7	197	117	47	4958	321	76	245	133	254	256	133	521	134	0	111	345	0	0	345	Avn	31.905643_34.990844
BRA.301	30	6	A	32.242496	34.99141	2	72.1	202	109	46	4787	320	88	232	140	256	262	140	569	151	0	114	384	0	1	306	Tsu	32.242496_34.99141
BRA.225	29	9	F	31.895712	34.993706	2	217.3	197	117	47	4975	321	76	245	133	254	256	133	514	132	0	112	340	0	0	295	Hat	31.895712_34.993706
BRA.226	29	6	G	31.877988	34.994942	2	220.1	198	117	47	4992	322	76	246	133	254	257	133	509	131	0	110	336	0	0	336	Nof	31.877988_34.994942
